time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2024-07-19T14:35:02.860Z,45.862,-111.9545,7.84,2.77,ml,46,40,0.134,0.1,mb,mb90057468,2024-07-19T21:29:13.920Z,"0 km NW of Cardwell, Montana",earthquake,0.18,0.53,0.277108635613475,48,reviewed,mb,mb
2024-07-19T14:31:30.025Z,1.5215,127.7791,10,5,mb,35,102,0.851,0.54,us,us7000n09e,2024-07-19T14:49:16.040Z,"34 km SW of Tobelo, Indonesia",earthquake,7.5,1.912,0.1,32,reviewed,us,us
2024-07-19T13:36:04.786Z,0.7544,126.0762,31.468,5,mb,63,57,1.29,0.98,us,us7000n095,2024-07-19T13:53:22.040Z,"129 km SE of Bitung, Indonesia",earthquake,7.15,4.053,0.066,73,reviewed,us,us
2024-07-19T12:37:11.106Z,44.6157,148.3223,70.923,4.4,mb,47,134,4.138,0.62,us,us7000n08y,2024-07-20T05:49:35.040Z,"76 km SSE of Kuril’sk, Russia",earthquake,9.81,5.678,0.065,67,reviewed,us,us
2024-07-19T11:44:38.397Z,-23.2973,-67.7819,135.823,4.3,mb,31,71,0.502,1.08,us,us7000n08q,2024-07-19T13:20:43.040Z,"60 km SE of San Pedro de Atacama, Chile",earthquake,5.14,5.739,0.178,9,reviewed,us,us
2024-07-19T11:21:20.013Z,32.33,-101.077,8.6182,3.6,ml,34,44,0.2,0.1,tx,tx2024ochc,2024-07-23T04:25:04.998Z,"6 km WSW of Westbrook, Texas",earthquake,0.6471278056632483,1.5228806177498595,0.2,28,reviewed,tx,tx
2024-07-19T10:10:18.624Z,18.5365,145.6294,203.686,4.5,mb,94,79,3.281,0.63,us,us7000n08b,2024-07-19T10:58:55.040Z,"Pagan region, Northern Mariana Islands",earthquake,9.83,7.29,0.048,124,reviewed,us,us
2024-07-19T09:55:40.456Z,-32.0966,-71.8713,32.447,4.4,mb,33,148,0.763,0.74,us,us7000n083,2024-07-19T15:42:57.532Z,"72 km WNW of La Ligua, Chile",earthquake,4.32,2.285,0.179,9,reviewed,us,us
2024-07-19T08:20:39.706Z,-20.4704,-69.1672,103.009,4.2,mb,20,87,0.328,0.36,us,us7000n07s,2024-07-19T08:40:09.040Z,"53 km ESE of La Tirana, Chile",earthquake,4.74,7.662,0.131,16,reviewed,us,us
2024-07-19T06:49:59.256Z,-3.3983,139.1793,58.467,4.4,mb,31,80,1.757,1.15,us,us7000n079,2024-07-19T07:08:28.040Z,"184 km WSW of Abepura, Indonesia",earthquake,5.85,7.881,0.112,23,reviewed,us,us
2024-07-19T06:19:32.228Z,6.8516,123.6817,17.256,4.9,mb,52,49,1.896,1.11,us,us7000n077,2024-07-19T06:58:30.040Z,"37 km W of Gadung, Philippines",earthquake,8.04,4.473,0.067,71,reviewed,us,us
2024-07-19T05:47:42.268Z,-23.3092,-67.821,147.318,4.4,mb,30,120,0.485,0.91,us,us7000n074,2024-07-19T06:08:32.040Z,"58 km SE of San Pedro de Atacama, Chile",earthquake,9.35,5.782,0.117,21,reviewed,us,us
2024-07-19T05:00:06.780Z,40.1118,-119.7555,14.8,2.6,ml,20,100.01000000000002,0.061,0.1535,nn,nn00881143,2024-07-20T05:30:11.040Z,"22 km NW of Sutcliffe, Nevada",earthquake,,1.2,0.17,8,reviewed,nn,nn
2024-07-19T04:51:33.338Z,-3.97,143.1568,35,4.5,mb,18,156,2.844,0.85,us,us7000n06v,2024-07-19T05:20:39.040Z,"46 km NE of Ambunti, Papua New Guinea",earthquake,13.74,1.953,0.163,12,reviewed,us,us
2024-07-19T04:33:32.179Z,61.3318,-147.5693,20.1,2.9,ml,,,,0.55,ak,ak02498hlmsf,2024-07-19T04:44:00.040Z,"53 km S of Glacier View, Alaska",earthquake,,0.4,,,automatic,ak,ak
2024-07-19T04:12:30.486Z,32.151,-101.055,8.9355,2.5,ml,13,70,0.2,0.1,tx,tx2024obsy,2024-07-19T12:13:25.375Z,"22 km S of Westbrook, Texas",earthquake,0.8007194547582646,2.374865874366324,0.2,31,reviewed,tx,tx
2024-07-19T04:03:39.644Z,52.0532,-170.7749,47.561,3.9,mb,40,160,0.905,0.82,us,us7000n07u,2024-07-19T21:30:34.040Z,"163 km SW of Nikolski, Alaska",earthquake,7.11,7.926,0.128,16,reviewed,us,us
2024-07-19T03:54:34.810Z,19.3925,-155.2455,1.5,2.62,ml,34,61,0.008856,0.08,hv,hv74344006,2024-07-19T18:42:29.700Z,"5 km SSW of Volcano, Hawaii",earthquake,0.14,0.14,0.160382063121654,11,reviewed,hv,hv
2024-07-19T03:37:32.150Z,17.9955,-66.83,12.69,3.03,md,22,143,0.03763,0.21,pr,pr71455838,2024-07-19T03:53:01.760Z,"1 km W of Indios, Puerto Rico",earthquake,0.46,0.31,0.0100219547610902,5,reviewed,pr,pr
2024-07-19T03:13:47.434Z,52.0951,-170.9306,41.478,6,mwr,147,36,0.964,0.94,us,us7000n068,2024-07-20T02:45:53.953Z,"168 km SW of Nikolski, Alaska",earthquake,6.86,4.653,0.052,36,reviewed,us,us
2024-07-19T03:11:24.734Z,-23.3841,-67.8196,145.351,4.7,mb,32,150,0.542,1.01,us,us7000n066,2024-07-19T03:33:13.040Z,"65 km SE of San Pedro de Atacama, Chile",earthquake,9.14,5.308,0.059,88,reviewed,us,us
2024-07-19T02:17:39.340Z,-23.265,-67.8693,159.102,4.6,mb,25,68,0.422,0.79,us,us7000n05q,2024-07-19T22:19:13.040Z,"51 km SE of San Pedro de Atacama, Chile",earthquake,9.33,6.296,0.165,11,reviewed,us,us
2024-07-19T02:15:51.863Z,-23.1734,-67.9407,138.235,5,mb,37,73,0.311,0.74,us,us7000n05k,2024-07-19T02:28:54.040Z,"39 km SE of San Pedro de Atacama, Chile",earthquake,7.95,2.616,0.126,20,reviewed,us,us
2024-07-19T01:50:47.675Z,-23.0467,-67.7818,117.434,7.4,mww,105,29,0.378,1.12,us,us7000n05d,2024-07-27T23:40:00.958Z,"45 km ESE of San Pedro de Atacama, Chile",earthquake,7.05,2.719,0.026,144,reviewed,us,us
2024-07-19T01:25:31.559Z,58.2627,-151.355,20.6,2.7,ml,,,,0.42,ak,ak02498frm3z,2024-07-19T01:36:21.040Z,"77 km ENE of Ouzinkie, Alaska",earthquake,,0.8,,,automatic,ak,ak
2024-07-19T01:00:15.600Z,37.3115,-121.4905,7.67,3.35,ml,137,34,0.05104,0.14,nc,nc75036707,2024-07-21T18:21:08.466Z,"25 km NE of Morgan Hill, CA",earthquake,0.11,0.27,0.158,121,reviewed,nc,nc
2024-07-19T00:48:19.570Z,31.57,-115.696,7,3.44,ml,21,63,0.1933,0.18,ci,ci40664127,2024-07-20T00:50:31.925Z,"84 km E of Maneadero, B.C., MX",earthquake,0.19,0.99,0.17,218,reviewed,ci,ci
2024-07-19T00:10:15.410Z,18.3116666666667,-67.4565,83.2,3.11,md,14,153,0.3108,0.09,pr,pr71455808,2024-07-19T00:29:00.130Z,"22 km W of Rincón, Puerto Rico",earthquake,0.92,0.58,0.0898835797863451,8,reviewed,pr,pr
2024-07-18T23:38:11.641Z,67.1098,-144.2933,1.3,2.7,ml,,,,0.7,ak,ak024975ejsc,2024-07-19T02:58:25.040Z,"56 km NNW of Chalkyitsik, Alaska",earthquake,,0.5,,,automatic,ak,ak
2024-07-18T23:21:16.919Z,28.6714,138.8423,497.489,4,mb,51,74,3.349,0.63,us,us7000n04e,2024-07-19T02:47:06.040Z,"Bonin Islands, Japan region",earthquake,11.1,9.18,0.062,69,reviewed,us,us
2024-07-18T22:54:38.310Z,45.8213,143.1744,322.281,4.6,mb,90,104,1.173,0.51,us,us7000n04c,2024-07-19T02:40:30.040Z,"95 km SSE of Korsakov, Russia",earthquake,8.9,5.506,0.025,468,reviewed,us,us
2024-07-18T21:49:26.256Z,51.623,-178.9963,80.706,3.6,mb,38,136,0.133,0.5,us,us7000n03w,2024-07-19T02:10:12.071Z,"165 km W of Adak, Alaska",earthquake,8.14,3.652,0.114,19,reviewed,us,us
2024-07-18T19:23:20.830Z,19.1973333333333,-155.475666666667,31.62,2.5,ml,56,88,0.04362,0.11,hv,hv74343231,2024-07-19T14:55:41.040Z,"0 km SSE of Pāhala, Hawaii",earthquake,0.5,0.55,0.223557407498964,35,reviewed,hv,hv
2024-07-18T18:21:23.433Z,63.4512,-148.3772,1,3.3,ml,,,,0.79,ak,ak024972bril,2024-07-19T14:36:17.040Z,"29 km ENE of Cantwell, Alaska",earthquake,,0.2,,,automatic,ak,ak
2024-07-18T18:14:42.750Z,36.525,70.3873,222.562,4.9,mww,97,46,3.152,0.79,us,us7000n02k,2024-07-18T22:44:57.827Z,"47 km E of Farkhār, Afghanistan",earthquake,8.02,5.259,0.08,15,reviewed,us,us
2024-07-18T15:40:51.791Z,40.0101,44.4374,10,3.4,ml,10,80,0.271,0.54,us,us7000n018,2024-07-18T20:07:27.556Z,"1 km SE of Noramarg, Armenia",earthquake,1.76,1.968,0.115,10,reviewed,us,us
2024-07-18T15:17:35.193Z,35.9951,140.0946,77.994,4.4,mb,20,158,1.618,0.6,us,us7000n00u,2024-07-19T02:26:45.304Z,"4 km NW of Ushiku, Japan",earthquake,8.08,11.749,0.179,9,reviewed,us,us
2024-07-18T15:01:22.727Z,-5.231,101.0215,10,5.3,mww,55,77,2.113,0.92,us,us7000n00i,2024-07-19T06:27:53.839Z,"209 km SW of Bengkulu, Indonesia",earthquake,6.08,1.53,0.086,13,reviewed,us,us
2024-07-18T13:45:41.231Z,31.608,-103.971,8.5223,2.7,ml,23,57,0,0.1,tx,tx2024oaqi,2024-07-18T15:36:25.809Z,"36 km NNW of Toyah, Texas",earthquake,0.3520351482005151,0.4574876224103695,0.2,29,reviewed,tx,tx
2024-07-18T13:19:21.133Z,29.2653,130.3943,36.184,4.7,mb,46,105,2.236,0.56,us,us7000n004,2024-07-18T14:35:25.040Z,"107 km S of Yudomari, Japan",earthquake,2.95,7.716,0.073,57,reviewed,us,us
2024-07-18T12:26:15.688Z,52.8906,-158.0404,14.857,4.2,mb,52,173,2.85,0.99,us,us7000mzzt,2024-07-18T13:28:44.040Z,"south of Alaska",earthquake,8.44,5.952,0.113,22,reviewed,us,us
2024-07-18T11:07:36.268Z,33.536,140.1754,105.552,5.6,mww,127,30,0.517,0.89,us,us7000mzzc,2024-07-19T11:14:35.385Z,"163 km S of Tateyama, Japan",earthquake,7.34,5.07,0.043,53,reviewed,us,us
2024-07-18T10:36:07.325Z,31.5177,-114.3529,10,2.5,ml,21,135,0.599,0.72,us,us7000n057,2024-07-25T07:48:11.040Z,"23 km SE of Golfo de Santa Clara, Mexico",earthquake,1.76,1.97,0.085,18,reviewed,us,us
2024-07-18T08:52:44.557Z,5.0939,-82.6109,10,4.4,mb,73,146,3.37,0.93,us,us7000mzyv,2024-07-18T14:29:24.040Z,"south of Panama",earthquake,5.74,1.931,0.052,108,reviewed,us,us
2024-07-18T08:05:51.680Z,18.011,-66.9743333333333,14.82,2.99,md,20,118,0.07346,0.24,pr,pr71455788,2024-07-18T09:44:33.426Z,"4 km SW of Liborio Negron Torres, Puerto Rico",earthquake,0.55,0.8,0.0727482614642136,5,reviewed,pr,pr
2024-07-18T05:39:55.669Z,8.7164,126.7071,51.616,5.2,mb,61,103,1.981,0.89,us,us7000mzyb,2024-07-18T06:31:11.090Z,"46 km ESE of Marihatag, Philippines",earthquake,9.79,7.129,0.046,155,reviewed,us,us
2024-07-18T05:04:42.970Z,18.0391666666667,-65.385,13.14,3.03,md,10,203,0.3128,0.28,pr,pr71455768,2024-07-18T05:16:43.110Z,"11 km SE of Esperanza, Puerto Rico",earthquake,1.54,0.92,0.0891949121861231,7,reviewed,pr,pr
2024-07-18T02:37:59.696Z,57.0851,-146.8569,10,2.7,ml,22,258,2.367,0.39,us,us7000mzxx,2024-07-18T02:51:28.040Z,"Gulf of Alaska",earthquake,9.39,2.021,0.06,36,reviewed,us,us
2024-07-18T01:24:32.880Z,33.1973333,-116.3951667,12.01,2.65,ml,102,15,0.07304,0.2,ci,ci40662967,2024-07-18T19:12:53.770Z,"7 km SSW of Borrego Springs, CA",earthquake,0.11,0.43,0.153,26,reviewed,ci,ci
2024-07-18T01:09:17.337Z,6.9092,-73.0511,141.472,4.4,mb,45,131,1.011,0.73,us,us7000mzxt,2024-07-18T01:35:40.040Z,"8 km S of Piedecuesta, Colombia",earthquake,5.79,9.054,0.076,49,reviewed,us,us
2024-07-18T00:48:48.423Z,44.6374,148.0945,83.767,4.2,mb,25,185,3.978,0.66,us,us7000mzxg,2024-07-18T01:07:29.040Z,"67 km SSE of Kuril’sk, Russia",earthquake,12.92,12.642,0.141,14,reviewed,us,us
2024-07-17T23:56:09.550Z,33.732,-117.4873333,10.61,2.77,ml,128,30,0.02952,0.19,ci,ci40662919,2024-07-21T19:44:28.226Z,"12 km NE of Trabuco Canyon, CA",earthquake,0.12,0.24,0.212,25,reviewed,ci,ci
2024-07-17T22:26:47.333Z,36.5997,-116.488,7.2,2.8,ml,50,50.06,0.128,0.1454,nn,nn00881044,2024-07-18T02:04:57.949Z,"36 km ENE of Furnace Creek, California",earthquake,,1.1,0.27,20,reviewed,nn,nn
2024-07-17T21:59:27.140Z,33.1956667,-116.386,13.7,3.5,ml,130,15,0.07691,0.2,ci,ci40662719,2024-07-22T15:20:48.039Z,"7 km S of Borrego Springs, CA",earthquake,0.11,0.34,0.152,335,reviewed,ci,ci
2024-07-17T21:10:32.548Z,36.6002,-116.4879,7.9,2.5,ml,40,50.09999999999998,0.128,0.131,nn,nn00881033,2024-07-18T02:04:33.248Z,"36 km ENE of Furnace Creek, California",earthquake,,1,0.37,12,reviewed,nn,nn
2024-07-17T19:49:57.797Z,-5.7604,110.2992,551.134,4.4,mb,70,50,1.288,0.75,us,us7000mzw5,2024-07-17T20:25:02.040Z,"92 km NNW of Batang, Indonesia",earthquake,13.32,8.321,0.074,53,reviewed,us,us
2024-07-17T19:34:48.600Z,18.2196666666667,-67.5436666666667,4.64,2.94,md,9,174,0.3027,0.19,pr,pr71455753,2024-07-17T20:15:44.240Z,"33 km WSW of Stella, Puerto Rico",earthquake,0.88,1.03,0.105418888605049,3,reviewed,pr,pr
2024-07-17T19:17:39.519Z,4.2787,124.6268,11.799,4.7,mb,49,79,2.93,0.87,us,us7000mzvw,2024-07-17T20:03:12.040Z,"155 km SW of Sarangani, Philippines",earthquake,7.9,1.684,0.092,36,reviewed,us,us
2024-07-17T17:55:17.453Z,59.0588,-137.9639,6.7,3.6,ml,,,,0.91,ak,ak02495ee9a3,2024-07-18T17:59:47.225Z,"114 km ESE of Yakutat, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2024-07-17T17:21:10.051Z,-22.478,-68.3153,143.618,4.5,mb,26,64,0.488,0.62,us,us7000mzuw,2024-07-17T18:40:42.040Z,"49 km NNW of San Pedro de Atacama, Chile",earthquake,5.08,4.25,0.18,9,reviewed,us,us
2024-07-17T16:04:16.408Z,31.688,-104.423,6.1127,2.5,ml,33,60,0,0.1,tx,tx2024nyzk,2024-07-17T21:20:49.040Z,"54 km S of Whites City, New Mexico",earthquake,0.5604697597191209,0.4705611980868141,0.2,33,reviewed,tx,tx
2024-07-17T15:27:28.820Z,36.9811666666667,-121.464166666667,2.62,3.29,ml,117,36,0.04704,0.18,nc,nc75036152,2024-07-18T18:55:52.900Z,"10 km ESE of Gilroy, CA",earthquake,0.13,0.43,0.141,93,reviewed,nc,nc
2024-07-17T15:12:20.510Z,33.8071667,-116.9068333,14.17,2.79,ml,154,17,0.05084,0.19,ci,ci40662231,2024-07-18T15:14:36.836Z,"5 km ENE of San Jacinto, CA",earthquake,0.09,0.2,0.149,240,reviewed,ci,ci
2024-07-17T13:37:28.071Z,60.3482,-152.2912,112.6,2.8,ml,,,,0.36,ak,ak02495bwots,2024-07-19T08:03:39.040Z,"47 km NW of Ninilchik, Alaska",earthquake,,0.5,,,automatic,ak,ak
2024-07-17T11:12:27.510Z,31.4991667,-115.6058333,6.17,2.51,ml,9,110,0.1864,0.21,ci,ci40662023,2024-07-17T18:30:34.312Z,"91 km SSW of Alberto Oviedo Mota, B.C., MX",earthquake,0.43,2.97,0.123,17,reviewed,ci,ci
2024-07-17T08:53:38.696Z,24.3104,121.6937,22.551,4.6,mb,39,113,0.163,0.68,us,us7000mzs5,2024-07-18T07:03:12.974Z,"38 km NNE of Hualien City, Taiwan",earthquake,3.58,5.681,0.076,52,reviewed,us,us
2024-07-17T08:10:53.220Z,19.3873333333333,-155.245833333333,1.45,2.84,ml,36,61,0.005479,0.11,hv,hv74340091,2024-07-17T13:31:17.040Z,"6 km SSW of Volcano, Hawaii",earthquake,0.19,0.16,0.151238133790094,13,reviewed,hv,hv
2024-07-17T08:00:08.282Z,31.4783,-115.6375,12.934,2.8,ml,37,69,0.152,0.56,us,us7000mzrz,2024-07-24T06:14:59.040Z,"60 km ENE of San Vicente, Mexico",earthquake,1.7,6.424,0.064,32,reviewed,us,us
2024-07-17T07:04:05.330Z,17.9238333333333,-66.8803333333333,13.12,2.95,md,13,222,0.05514,0.15,pr,pr71455638,2024-07-17T07:18:15.210Z,"6 km SSE of Guánica, Puerto Rico",earthquake,0.56,0.45,0.00741039142065025,4,reviewed,pr,pr
2024-07-17T06:50:20.300Z,36.5723342895508,-121.186668395996,5.69999980926514,3.06,ml,56,49,0.11,0.27,nc,nc75036052,2024-07-17T18:35:42.034Z,"6 km NNW of Pinnacles, CA",earthquake,0.35,1.65999997,0.276,22,automatic,nc,nc
2024-07-17T06:17:02.839Z,60.7499,169.6357,10,4.3,mb,50,67,8.404,1.24,us,us7000mzrk,2024-07-17T08:18:21.040Z,"199 km E of Tilichiki, Russia",earthquake,9.87,1.92,0.056,91,reviewed,us,us
2024-07-17T06:04:48.043Z,58.3423,-133.2906,0,2.5,ml,,,,0.8,ak,ak024957jmh0,2024-07-17T07:41:48.040Z,"66 km E of Juneau, Alaska",earthquake,,0.3,,,automatic,ak,ak
2024-07-17T05:27:19.050Z,19.4795,-66.0563333333333,50.37,3.4,md,13,311,1.093,0.33,pr,pr71455623,2024-07-17T06:13:15.730Z,"112 km N of San Juan, Puerto Rico",earthquake,2.71,11.28,0.0698867265249654,7,reviewed,pr,pr
2024-07-17T05:15:42.716Z,59.1718,-152.404,55.9,3.3,ml,,,,0.45,ak,ak0249570jb6,2024-07-17T06:59:56.040Z,"34 km SW of Nanwalek, Alaska",earthquake,,0.7,,,automatic,ak,ak
2024-07-17T04:41:41.021Z,32.22,-101.991,8.1787,2.9,ml,16,61,0.1,0.1,tx,tx2024nycy,2024-07-23T04:01:38.674Z,"21 km WNW of Stanton, Texas",earthquake,0.6171732510526092,0.8432773469656294,0.2,24,reviewed,tx,tx
2024-07-17T04:00:50.610Z,19.385,-155.241666666667,1.8,2.8,ml,26,70,0.009117,0.08,hv,hv74339571,2024-07-17T04:17:42.460Z,"6 km S of Volcano, Hawaii",earthquake,0.17,0.19,0.186208199586768,13,reviewed,hv,hv
2024-07-17T02:23:24.690Z,17.9366666666667,-66.9585,11.5,2.94,md,16,220,0.05917,0.13,pr,pr71455598,2024-07-17T02:46:48.860Z,"6 km SW of Guánica, Puerto Rico",earthquake,0.5,0.32,0.0529592004537069,7,reviewed,pr,pr
2024-07-17T02:09:28.445Z,41.5593,46.0949,29.649,4.1,mwr,35,89,0.876,0.72,us,us7000mzq9,2024-07-18T04:04:47.318Z,"12 km ESE of Ts’nori, Georgia",earthquake,4.18,7.016,0.083,14,reviewed,us,us
2024-07-17T00:25:36.912Z,32.22,-101.988,6.9092,2.5,ml,21,61,0,0.1,tx,tx2024nxum,2024-07-17T22:40:42.040Z,"21 km WNW of Stanton, Texas",earthquake,0.5211832689393148,0.7236626501876992,0,6,reviewed,tx,tx
2024-07-16T23:39:32.251Z,1.2105,126.1097,38.847,5.4,mww,149,26,1.33,0.95,us,us7000mzpj,2024-07-28T21:36:50.936Z,"112 km ESE of Bitung, Indonesia",earthquake,6.35,3.7,0.098,10,reviewed,us,us
2024-07-16T20:10:52.565Z,19.2032,-155.3994,33.398,2.6,ml,25,163,0.076,0.39,us,us7000mznk,2024-07-16T20:26:39.040Z,"8 km E of Pāhala, Hawaii",earthquake,8.55,7.915,0.052,48,reviewed,us,us
2024-07-16T19:59:57.780Z,40.2265,-121.144833333333,5.78,2.57,md,30,66,0.02118,0.24,nc,nc75035712,2024-07-22T19:23:10.040Z,"2 km NE of Prattville, CA",earthquake,0.37,0.6,0.131,24,reviewed,nc,nc
2024-07-16T19:51:13.846Z,51.7589,178.4642,103.412,4.9,mb,93,81,0.208,0.62,us,us7000mznc,2024-07-16T23:19:12.576Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,11,3.951,0.026,456,reviewed,us,us
2024-07-16T19:10:07.650Z,19.388,-155.2745,1.94,2.82,ml,31,43,0.006966,0.11,hv,hv74338052,2024-07-18T15:34:01.040Z,"7 km SW of Volcano, Hawaii",earthquake,0.17,0.12,0.142477027344857,11,reviewed,hv,hv
2024-07-16T17:42:47.657Z,19.8307,147.6319,10,4.4,mb,39,107,4.891,0.68,us,us6000ng6a,2024-07-28T21:47:15.040Z,"Mariana Islands region",earthquake,8.73,1.821,0.127,18,reviewed,us,us
2024-07-16T17:32:54.978Z,-1.8032,36.2062,10,4.6,mb,46,56,0.834,0.72,us,us7000mzmk,2024-07-28T20:54:07.166Z,"14 km NW of Magadi, Kenya",earthquake,6.35,1.85,0.114,23,reviewed,us,us
2024-07-16T17:19:30.960Z,19.3933333333333,-155.250333333333,1.76,2.62,ml,26,51,0.007837,0.09,hv,hv74337872,2024-07-16T20:29:36.040Z,"5 km SSW of Volcano, Hawaii",earthquake,0.17,0.19,0.175164040505824,10,reviewed,hv,hv
2024-07-16T17:09:56.231Z,-22.0063,-179.4357,568.365,4.4,mb,45,87,4.025,0.75,us,us6000ng66,2024-07-28T20:45:10.040Z,"south of the Fiji Islands",earthquake,13.52,8.429,0.092,34,reviewed,us,us
2024-07-16T17:06:27.373Z,31.572,-104.026,7.3944,2.7,ml,14,74,0,0.1,tx,tx2024nxfy,2024-07-18T15:37:22.040Z,"36 km NW of Toyah, Texas",earthquake,0.5568180987098656,0.4700726277931754,0.2,12,reviewed,tx,tx
2024-07-16T15:40:45.022Z,32.5277,48.973,10,4.6,mb,145,58,3.71,0.5,us,us7000mzll,2024-07-16T21:12:13.040Z,"51 km ENE of Shahrak-e Kūlūrī, Iran",earthquake,3.55,1.834,0.048,134,reviewed,us,us
2024-07-16T15:05:40.540Z,33.1588333,-116.4651667,7.36,2.71,ml,93,16,0.0844,0.19,ci,ci40661111,2024-07-17T22:15:23.624Z,"14 km SW of Borrego Springs, CA",earthquake,0.12,0.72,0.239,26,reviewed,ci,ci
2024-07-16T14:38:48.741Z,-23.6683,-66.9062,196.051,4.3,mb,38,52,1.37,0.63,us,us7000mzk0,2024-07-16T18:54:33.040Z,"85 km NW of San Antonio de los Cobres, Argentina",earthquake,7.65,4.288,0.1,29,reviewed,us,us
2024-07-16T14:29:14.867Z,16.3816,-97.5176,12.004,4.8,mb,212,78,1.545,0.59,us,us7000mzjz,2024-07-18T17:55:29.827Z,"8 km NNE of Tataltepec de Valdés, Mexico",earthquake,7.5,4.065,0.027,414,reviewed,us,us
2024-07-16T14:21:58.620Z,19.3831666666667,-155.2425,0.75,2.63,ml,23,79,0.008637,0.1,hv,hv74337507,2024-07-16T18:32:55.040Z,"6 km S of Volcano, Hawaii",earthquake,0.17,0.16,0.114495055782131,11,reviewed,hv,hv
2024-07-16T14:17:08.400Z,17.9413,-66.6523,6,3.06,md,18,161,0.1371,0.22,pr,pr2024198000,2024-07-16T22:54:02.222Z,"8 km SSW of Ponce, Puerto Rico",earthquake,0.42,0.6,0.14,13,reviewed,pr,pr
2024-07-16T13:59:11.940Z,19.5406666666667,-156.036333333333,42.12,2.94,ml,41,219,0.1137,0.14,hv,hv74337432,2024-07-16T19:40:53.670Z,"8 km WSW of Kahaluu-Keauhou, Hawaii",earthquake,0.61,0.61,0.195036916812253,11,reviewed,hv,hv
2024-07-16T13:33:24.570Z,19.3883333333333,-155.243166666667,1.69,2.83,ml,51,44,0.008184,0.1,hv,hv74337362,2024-07-16T17:56:02.040Z,"6 km S of Volcano, Hawaii",earthquake,0.17,0.14,0.174509566663785,23,reviewed,hv,hv
2024-07-16T13:31:55.702Z,51.5853,178.8262,71.76,3.7,mb,113,142,0.363,0.79,us,us7000mzjp,2024-07-16T17:48:51.040Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,6.6,5.501,0.06,71,reviewed,us,us
2024-07-16T13:19:20.744Z,35.9718,140.0895,71.614,4.4,mwr,98,84,1.623,0.87,us,us7000mzjf,2024-07-16T22:55:00.959Z,"3 km W of Ushiku, Japan",earthquake,6.16,6.296,0.086,13,reviewed,us,us
2024-07-16T12:35:52.751Z,-20.8082,-70.3096,35.105,4,mb,24,169,0.561,1.21,us,us7000mzj8,2024-07-22T07:53:09.040Z,"61 km SSW of La Tirana, Chile",earthquake,3.71,15.344,0.232,5,reviewed,us,us
2024-07-16T12:29:44.985Z,-19.1004,169.536,273.845,5,mb,59,36,4.004,0.91,us,us7000mzj6,2024-07-16T12:55:07.040Z,"55 km NNE of Isangel, Vanuatu",earthquake,9.71,7.927,0.068,69,reviewed,us,us
2024-07-16T12:20:02.980Z,19.5425,-155.618166666667,8.54,3.44,ml,62,47,0.02443,0.13,hv,hv74337222,2024-07-16T17:24:16.477Z,"27 km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.27,0.28,0.179137979752866,43,reviewed,hv,hv
2024-07-16T11:53:04.924Z,-17.8757,-178.3336,594.556,4.4,mb,46,70,3.445,1.03,us,us7000mzj0,2024-07-16T12:09:52.040Z,"249 km E of Levuka, Fiji",earthquake,12.53,8.961,0.067,64,reviewed,us,us
2024-07-16T09:02:54.044Z,35.1914,141.2101,24.96,4.7,mb,38,133,2.372,1.06,us,us7000mzid,2024-07-16T09:48:25.040Z,"69 km SSE of Hasaki, Japan",earthquake,7.57,6.052,0.126,19,reviewed,us,us
2024-07-16T08:42:02.750Z,36.9831666666667,-121.464,3.88,3.38,ml,109,35,0.04522,0.19,nc,nc75035487,2024-07-18T17:26:35.100Z,"10 km ESE of Gilroy, CA",earthquake,0.14,0.38,0.133,82,reviewed,nc,nc
2024-07-16T08:41:33.960Z,36.9826666666667,-121.463666666667,2.5,3.26,ml,115,35,0.04578,0.16,nc,nc75035492,2024-07-18T10:32:30.820Z,"10 km ESE of Gilroy, CA",earthquake,0.12,0.51,0.147,83,reviewed,nc,nc
2024-07-16T08:25:50.797Z,-52.8123,25.8396,10,4.8,mb,19,87,17.967,0.62,us,us7000mzhz,2024-07-16T08:49:37.040Z,"south of Africa",earthquake,13.62,1.917,0.131,18,reviewed,us,us
2024-07-16T07:38:11.729Z,-0.0673,122.2384,242.556,4.6,mb,28,101,1.869,0.6,us,us7000mzhu,2024-07-23T05:48:34.040Z,"113 km SW of Gorontalo, Indonesia",earthquake,13.26,5.541,0.114,23,reviewed,us,us
2024-07-16T06:36:43.386Z,29.2907,142.4657,10,5.2,mww,91,125,2.201,0.6,us,us7000mzhn,2024-07-27T11:39:17.040Z,"Izu Islands, Japan region",earthquake,7.19,1.844,0.066,22,reviewed,us,us
2024-07-16T06:24:17.730Z,36.1508333,-118.0515,0.85,3.02,ml,34,51,0.1626,0.18,ci,ci40660767,2024-07-27T11:24:47.040Z,"15 km NW of Coso Junction, CA",earthquake,0.21,0.51,0.153,130,reviewed,ci,ci
